Timestamp,Action,Word,Status,MemoryOffset
2026-04-17 15:22:08,MemoryScan,V1_BOUNDS_BYPASS,Extracted,NOT_FOUND
2026-04-17 15:22:08,MemoryScan,V2_BTB_INJECTION,Extracted,0x400
2026-04-17 15:22:08,MemoryScan,V1_BOUNDS_BYPASS,Extracted,NOT_FOUND
2026-04-17 15:22:08,MemoryScan,V2_BTB_INJECTION,Extracted,NOT_FOUND
2026-04-17 15:22:09,MemoryScan,V1_BOUNDS_BYPASS,Extracted,NOT_FOUND
2026-04-17 15:22:09,MemoryScan,V2_BTB_INJECTION,Extracted,NOT_FOUND
2026-04-17 15:22:10,MemoryScan,V1_BOUNDS_BYPASS,Extracted,NOT_FOUND
2026-04-17 15:22:10,MemoryScan,V2_BTB_INJECTION,Extracted,NOT_FOUND
2026-04-17 15:22:11,MemoryScan,V1_BOUNDS_BYPASS,Extracted,NOT_FOUND
2026-04-17 15:22:11,MemoryScan,V2_BTB_INJECTION,Extracted,NOT_FOUND
2026-04-17 15:22:12,MemoryScan,V1_BOUNDS_BYPASS,Extracted,NOT_FOUND
2026-04-17 15:22:12,MemoryScan,V2_BTB_INJECTION,Extracted,NOT_FOUND
2026-04-17 15:22:13,MemoryScan,V1_BOUNDS_BYPASS,Extracted,NOT_FOUND
2026-04-17 15:22:13,MemoryScan,V2_BTB_INJECTION,Extracted,NOT_FOUND
2026-04-17 15:22:14,MemoryScan,V1_BOUNDS_BYPASS,Extracted,NOT_FOUND
2026-04-17 15:22:14,MemoryScan,V2_BTB_INJECTION,Extracted,NOT_FOUND
2026-04-17 15:22:14,MemoryScan,V1_BOUNDS_BYPASS,Extracted,NOT_FOUND
2026-04-17 15:22:14,MemoryScan,V2_BTB_INJECTION,Extracted,0x400
2026-04-17 15:22:25,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x400
2026-04-17 15:22:25,MemoryScan,V2_BTB_INJECTION,Extracted,NOT_FOUND
2026-04-17 15:22:27,MemoryScan,V1_BOUNDS_BYPASS,Extracted,NOT_FOUND
2026-04-17 15:22:27,MemoryScan,V2_BTB_INJECTION,Extracted,0x400
2026-04-17 15:22:28,MemoryScan,V1_BOUNDS_BYPASS,Extracted,NOT_FOUND
2026-04-17 15:22:28,MemoryScan,V2_BTB_INJECTION,Extracted,NOT_FOUND
2026-04-17 15:22:28,MemoryScan,V1_BOUNDS_BYPASS,Extracted,NOT_FOUND
2026-04-17 15:22:28,MemoryScan,V2_BTB_INJECTION,Extracted,NOT_FOUND
2026-04-17 15:22:29,MemoryScan,V1_BOUNDS_BYPASS,Extracted,NOT_FOUND
2026-04-17 15:22:29,MemoryScan,V2_BTB_INJECTION,Extracted,NOT_FOUND
2026-04-17 15:22:30,MemoryScan,V1_BOUNDS_BYPASS,Extracted,NOT_FOUND
2026-04-17 15:22:30,MemoryScan,V2_BTB_INJECTION,Extracted,NOT_FOUND
2026-04-17 15:22:31,MemoryScan,V1_BOUNDS_BYPASS,Extracted,NOT_FOUND
2026-04-17 15:22:31,MemoryScan,V2_BTB_INJECTION,Extracted,NOT_FOUND
2026-04-17 15:22:31,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x400
2026-04-17 15:22:31,MemoryScan,V2_BTB_INJECTION,Extracted,NOT_FOUND
2026-04-17 15:22:38,Variant1,V1_BOUNDS_BYPASS,Registry_Injected,N/A
2026-04-17 15:24:00,MemoryScan,V1_BOUNDS_BYPASS,Extracted,NOT_FOUND
2026-04-17 15:24:00,MemoryScan,V2_BTB_INJECTION,Extracted,NOT_FOUND
2026-04-17 15:24:01,MemoryScan,V1_BOUNDS_BYPASS,Extracted,NOT_FOUND
2026-04-17 15:24:01,MemoryScan,V2_BTB_INJECTION,Extracted,NOT_FOUND
2026-04-17 15:24:02,MemoryScan,V1_BOUNDS_BYPASS,Extracted,NOT_FOUND
2026-04-17 15:24:02,MemoryScan,V2_BTB_INJECTION,Extracted,NOT_FOUND
2026-04-17 15:24:03,MemoryScan,V1_BOUNDS_BYPASS,Extracted,NOT_FOUND
2026-04-17 15:24:03,MemoryScan,V2_BTB_INJECTION,Extracted,NOT_FOUND
2026-04-17 15:24:03,MemoryScan,V1_BOUNDS_BYPASS,Extracted,NOT_FOUND
2026-04-17 15:24:03,MemoryScan,V2_BTB_INJECTION,Extracted,NOT_FOUND
2026-04-17 15:24:04,MemoryScan,V1_BOUNDS_BYPASS,Extracted,NOT_FOUND
2026-04-17 15:24:04,MemoryScan,V2_BTB_INJECTION,Extracted,NOT_FOUND
2026-04-17 15:24:05,MemoryScan,V1_BOUNDS_BYPASS,Extracted,NOT_FOUND
2026-04-17 15:24:05,MemoryScan,V2_BTB_INJECTION,Extracted,NOT_FOUND
2026-04-17 15:24:08,MemoryScan,V1_BOUNDS_BYPASS,Extracted,NOT_FOUND
2026-04-17 15:24:08,MemoryScan,V2_BTB_INJECTION,Extracted,NOT_FOUND
2026-04-17 15:24:09,MemoryScan,V1_BOUNDS_BYPASS,Extracted,NOT_FOUND
2026-04-17 15:24:09,MemoryScan,V2_BTB_INJECTION,Extracted,NOT_FOUND
2026-04-17 15:24:09,MemoryScan,V1_BOUNDS_BYPASS,Extracted,NOT_FOUND
2026-04-17 15:24:09,MemoryScan,V2_BTB_INJECTION,Extracted,NOT_FOUND
2026-04-17 15:24:09,MemoryScan,V1_BOUNDS_BYPASS,Extracted,NOT_FOUND
2026-04-17 15:24:09,MemoryScan,V2_BTB_INJECTION,Extracted,NOT_FOUND
2026-04-17 15:24:10,MemoryScan,V1_BOUNDS_BYPASS,Extracted,NOT_FOUND
2026-04-17 15:24:10,MemoryScan,V2_BTB_INJECTION,Extracted,NOT_FOUND
2026-04-17 15:24:10,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x400
2026-04-17 15:24:10,MemoryScan,V2_BTB_INJECTION,Extracted,NOT_FOUND
2026-04-17 15:51:44,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 15:51:44,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 15:51:44,MemoryScan,DATA,Extracted,0x0
2026-04-17 15:52:13,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 15:52:13,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 15:58:34,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 15:58:34,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 15:58:34,MemoryScan,DATA,Extracted,0x0
2026-04-17 15:58:36,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 15:58:36,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 15:58:36,MemoryScan,DATA,Extracted,0x0
2026-04-17 15:58:36,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 15:58:36,MemoryScan,V2_BTB_INJECTION,Extracted,0x10
2026-04-17 15:58:37,MemoryScan,DATA,Extracted,0x0
2026-04-17 15:58:38,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 15:58:38,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 15:58:38,MemoryScan,DATA,Extracted,0x0
2026-04-17 15:58:40,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 15:58:40,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 15:58:40,MemoryScan,DATA,Extracted,0x0
2026-04-17 15:58:41,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 15:58:41,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 15:58:41,MemoryScan,DATA,Extracted,0x0
2026-04-17 15:58:42,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 15:58:42,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 15:58:42,MemoryScan,DATA,Extracted,0x10
2026-04-17 15:58:43,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 15:58:43,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 15:58:43,MemoryScan,DATA,Extracted,0x0
2026-04-17 15:58:43,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x10
2026-04-17 15:58:43,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 15:58:43,MemoryScan,DATA,Extracted,0x0
2026-04-17 15:58:44,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 15:58:44,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 15:58:44,MemoryScan,DATA,Extracted,0x0
2026-04-17 15:58:45,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 15:58:45,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 15:58:45,MemoryScan,DATA,Extracted,0x0
2026-04-17 15:58:46,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 15:58:46,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 15:58:46,MemoryScan,DATA,Extracted,0x10
2026-04-17 15:58:47,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 15:58:47,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 15:58:47,MemoryScan,DATA,Extracted,0x10
2026-04-17 15:58:47,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 15:58:47,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 15:58:47,MemoryScan,DATA,Extracted,0x0
2026-04-17 15:58:47,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 15:58:47,MemoryScan,V2_BTB_INJECTION,Extracted,0x10
2026-04-17 15:58:47,MemoryScan,DATA,Extracted,0x0
2026-04-17 15:58:48,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 15:58:48,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 15:58:48,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:00:41,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:00:44,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:00:45,ControlMatch,V1_BOUNDS_BYPASS,Found,RichEditD2DPT1
2026-04-17 18:00:45,ControlMatch,V2_BTB_INJECTION,Found,RichEditD2DPT1
2026-04-17 18:00:45,ControlMatch,DATA,Found,RichEditD2DPT1
2026-04-17 18:00:45,ControlMatch,DATA,Found,RichEditD2DPT2
2026-04-17 18:00:48,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:00:52,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:00:55,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:00:59,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:01:05,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:01:08,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:01:11,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:01:17,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:01:21,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:01:24,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:01:29,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:01:33,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:01:36,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:02:00,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:02:03,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:02:07,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:02:12,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:02:15,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:02:18,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:02:23,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:02:27,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:02:30,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:02:44,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:02:48,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:02:51,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:02:57,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:03:00,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:03:03,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:03:09,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:03:12,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:03:16,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:03:21,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:03:24,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:03:28,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:03:39,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:03:43,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:03:46,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:03:50,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:03:54,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:03:57,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:04:41,ControlMatch,V1_BOUNDS_BYPASS,Found,RichEditD2DPT1
2026-04-17 18:04:41,ControlMatch,V2_BTB_INJECTION,Found,RichEditD2DPT1
2026-04-17 18:04:41,ControlMatch,DATA,Found,RichEditD2DPT1
2026-04-17 18:04:41,ControlMatch,DATA,Found,RichEditD2DPT2
2026-04-17 18:06:33,ControlMatch,V1_BOUNDS_BYPASS,Found,RichEditD2DPT1
2026-04-17 18:06:33,ControlMatch,V2_BTB_INJECTION,Found,RichEditD2DPT1
2026-04-17 18:06:33,ControlMatch,DATA,Found,RichEditD2DPT1
2026-04-17 18:06:33,ControlMatch,DATA,Found,RichEditD2DPT2
2026-04-17 18:10:20,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:10:21,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:10:21,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:10:23,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:10:23,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:10:24,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:10:24,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:10:24,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:10:25,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:10:25,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:10:26,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:10:26,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:10:26,ControlMatch,V1_BOUNDS_BYPASS,Found,RichEditD2DPT1
2026-04-17 18:10:26,ControlMatch,V2_BTB_INJECTION,Found,RichEditD2DPT1
2026-04-17 18:10:26,ControlMatch,DATA,Found,RichEditD2DPT1
2026-04-17 18:10:26,ControlMatch,DATA,Found,RichEditD2DPT2
2026-04-17 18:10:32,ControlMatch,V1_BOUNDS_BYPASS,Found,RichEditD2DPT1
2026-04-17 18:10:32,ControlMatch,V2_BTB_INJECTION,Found,RichEditD2DPT1
2026-04-17 18:10:32,ControlMatch,DATA,Found,RichEditD2DPT1
2026-04-17 18:10:32,ControlMatch,DATA,Found,RichEditD2DPT2
2026-04-17 18:10:37,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:10:38,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:10:38,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:10:41,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:10:41,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:10:42,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:10:43,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:10:43,MemoryScan,V2_BTB_INJECTION,Extracted,0x10
2026-04-17 18:10:43,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:10:45,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:10:45,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:10:46,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:10:47,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:10:48,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:10:48,MemoryScan,DATA,Extracted,0x10
2026-04-17 18:10:49,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:10:50,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:10:50,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:10:51,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x10
2026-04-17 18:10:51,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:10:51,MemoryScan,DATA,Extracted,0x10
2026-04-17 18:10:53,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:10:53,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:10:54,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:10:56,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:10:57,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:10:57,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:10:58,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:10:59,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:10:59,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:11:00,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x10
2026-04-17 18:11:00,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:11:00,MemoryScan,DATA,Extracted,0x10
2026-04-17 18:11:01,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:11:02,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:11:02,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:11:03,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x10
2026-04-17 18:11:03,MemoryScan,V2_BTB_INJECTION,Extracted,0x10
2026-04-17 18:11:04,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:11:05,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:11:06,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:11:06,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:11:07,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:11:07,MemoryScan,V2_BTB_INJECTION,Extracted,0x10
2026-04-17 18:11:08,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:11:09,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:11:10,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:11:10,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:11:12,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:11:12,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:11:12,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:11:14,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:11:14,MemoryScan,V2_BTB_INJECTION,Extracted,0x10
2026-04-17 18:11:14,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:11:16,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:11:16,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:11:17,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:11:18,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:11:18,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:11:19,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:11:20,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:11:21,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:11:21,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:11:22,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:11:23,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:11:23,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:11:24,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:11:25,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:11:25,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:11:26,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:11:27,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:11:27,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:11:28,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x10
2026-04-17 18:11:28,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:11:29,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:11:31,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:11:31,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:11:32,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:11:33,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:11:34,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
2026-04-17 18:11:34,MemoryScan,DATA,Extracted,0x0
2026-04-17 18:11:36,MemoryScan,V1_BOUNDS_BYPASS,Extracted,0x0
2026-04-17 18:11:36,MemoryScan,V2_BTB_INJECTION,Extracted,0x0
